FL_DATE,Test_Set_LAX,Forecast_Arima,Forecast_Expsm
2018-10-06,4.149700598802395,5.813696174944997,4.681682021380569
2018-10-07,5.598006644518272,5.636505272229516,4.54230577613066
2018-10-08,6.6618589743589745,6.159298756581947,4.818842431481993
2018-10-09,4.4623115577889445,6.62792318148354,5.301458106282139
2018-10-10,4.377668308702791,5.86450578833568,5.081712303333976
2018-10-11,12.924920127795527,5.78474239549843,4.897374930958257
2018-10-12,15.065079365079365,9.120896593220726,6.998494424112565
2018-10-13,10.621031746031745,10.473163139826102,9.12911199174862
2018-10-14,10.177049180327868,9.272066583585458,9.527105074733246
2018-10-15,20.10207336523126,9.298264023540428,9.700008383393413
2018-10-16,3.132013201320132,13.386508993638468,12.480816097335378
2018-10-17,4.146341463414634,7.423366878748178,9.982705650065954
2018-10-18,6.408874801901743,7.386429972430986,8.453122582583502
2018-10-19,13.427662957074721,7.976106627308154,7.9170920722190745
2018-10-20,4.241035856573705,10.62753698488309,9.359822060043221
2018-10-21,7.210963455149502,7.352566502235237,8.02224726230737
2018-10-22,6.886217948717949,8.237308916764098,7.810105951176972
2018-10-23,6.750830564784053,8.052916376150442,7.56846534825636
2018-10-24,2.042483660130719,7.930818151810717,7.354559821854441
2018-10-25,5.23696682464455,6.011045478301686,5.96276989483937
2018-10-26,9.891679748822606,6.916435814036846,5.771921076410691
2018-10-27,9.03448275862069,8.645415589887692,6.8514717100163764
2018-10-28,13.208261617900172,8.509627910076068,7.421943863884071
2018-10-29,10.840677966101694,10.271872525559207,8.935549504976292
2018-10-30,4.755834829443447,9.701526985073059,9.435955771523131
2018-10-31,0.5668662674650699,7.4695738957181055,8.210096505654803
2018-11-01,5.713810316139767,5.577792218866816,6.215229089558926
2018-11-02,5.201986754966887,7.144025715567936,6.083888457083699
2018-11-03,1.8390342052313884,6.863049099618248,5.853047345111858
2018-11-04,2.033500837520938,5.4359837765021775,4.800958001786646
2018-11-05,4.4504950495049505,5.216174259736414,4.072663094199989
2018-11-06,4.164075993091537,5.929084383022526,4.17213988231763
2018-11-07,4.656410256410257,5.756740610913573,4.170021883868206
2018-11-08,6.6245901639344265,5.882704365720524,4.2976229697766435
2018-11-09,15.526058631921824,6.632439263698638,4.907305660891712
2018-11-10,4.768762677484787,10.254424567684755,7.688931414852799
2018-11-11,8.632107023411372,6.63654620720962,6.920366118255609
2018-11-12,2.9020866773675764,8.038670069348232,7.368608509983079
2018-11-13,2.6857142857142855,5.915081454925696,6.201135279981234
2018-11-14,5.6610738255033555,5.5889310687852705,5.283877032278289
2018-11-15,17.444805194805195,6.54336916562198,5.382374997884943
2018-11-16,19.01451612903226,11.186423714052827,8.522566983676185
2018-11-17,11.291115311909262,12.550194127513796,11.29643929323463
2018-11-18,6.464837049742711,10.204628677497098,11.295011882745902
2018-11-19,3.4716981132075473,8.437018236797485,10.019204468797014
2018-11-20,9.69767441860465,7.068616053067844,8.311049673681827
2018-11-21,13.806451612903226,9.205223791899693,8.672266843475228
2018-11-22,1.53125,10.924976669995697,10.008731431756484
2018-11-23,0.4260355029585799,6.405152786930942,7.806460383902839
2018-11-24,7.973109243697479,5.5000694405625605,5.882650475584116
2018-11-25,11.7223113964687,8.024300651056855,6.429856738952319
2018-11-26,16.7,9.564519788268683,7.803928279999786
2018-11-27,6.144053601340033,11.813183127309678,10.109476328638406
2018-11-28,2.1015761821366024,8.174495913139062,9.07929572619933
2018-11-29,23.92542372881356,6.401325376050602,7.278979008308849
2018-11-30,2.797658862876254,14.596991048408384,11.548891159746209
2018-12-01,2.9511677282377917,7.320726611819284,9.304695401491342
2018-12-02,3.727272727272727,6.933052719276494,7.693731686634799
2018-12-03,2.0340715502555367,6.861462428929617,6.684301598975487
2018-12-04,2.804659498207885,5.929675430836863,5.494486058008036
2018-12-05,8.540394973070018,5.893038789399366,4.802528939979755
2018-12-06,30.45484949832776,7.894050476962676,5.7608683112172665
2018-12-07,6.475083056478406,16.631165015587996,11.998804686126062
2018-12-08,0.26963906581740976,8.693140877357092,10.578874814547905
2018-12-09,4.752631578947368,6.073974301484917,8.008606347823726
2018-12-10,4.737732656514383,7.25934551126323,7.201683769069482
2018-12-11,2.7464285714285714,7.051210953901572,6.5896722068359495
2018-12-12,0.36777583187390545,6.100298857334041,5.632347740700247
2018-12-13,3.54228855721393,4.898740207766084,4.313352213533317
2018-12-14,9.26968174204355,5.753825921321736,4.119263576115227
2018-12-15,5.273109243697479,7.847857172811232,5.406856875647412
2018-12-16,9.971428571428572,6.51687005004462,5.3735989554186485
2018-12-17,5.57672849915683,8.299713142848654,6.5160819877198115
2018-12-18,4.341549295774648,6.833499620809223,6.282607160759824
2018-12-19,6.996875,6.298298731081794,5.800543704043964
2018-12-20,13.499217527386541,7.209614525131247,6.097596265717733
2018-12-21,19.41331269349845,9.793993220886833,7.936124250901566
2018-12-22,9.62684124386252,12.54708975598562,10.819550972429461
2018-12-23,7.656967840735069,9.46011306942755,10.515964714073672
2018-12-24,7.885245901639344,8.738627427174228,9.797448056170634
2018-12-25,5.043087971274685,8.750112897611116,9.320417072236953
2018-12-26,9.203389830508474,7.588232676028092,8.256341397239089
2018-12-27,20.946153846153845,8.994002980675901,8.49186896255971
2018-12-28,15.190548780487806,13.62788835883342,11.585919225068142
2018-12-29,10.08688524590164,12.146127261262201,12.492329497160783
2018-12-30,8.20923076923077,10.461077672687251,11.888375128629326
2018-12-31,7.120287253141831,9.690229793428504,10.972581893077052
